timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant
2025-06-07 10:30:27,72.28571428571429,926.6875,509.25,1.7988756613756614,11.8,0.15244708994708994,comedy,clara
2025-06-07 10:30:28,72.42857142857143,926.8666666666668,509.6,1.8008267195767194,11.8,0.15261243386243384,comedy,clara
2025-06-07 10:30:29,72.57142857142857,925.9444444444443,509.77777777777777,1.8027777777777776,11.8,0.15277777777777776,comedy,clara
2025-06-07 10:30:30,72.71428571428571,925.0,509.53333333333336,1.804728835978836,11.8,0.1529431216931217,comedy,clara
2025-06-07 10:30:31,72.85714285714286,925.8666666666668,509.6666666666667,1.806679894179894,11.8,0.15310846560846558,comedy,clara
2025-06-07 10:30:32,73.0,926.4,510.3333333333333,1.808630952380952,11.8,0.15327380952380948,comedy,clara
2025-06-07 10:30:33,73.42857142857143,925.3333333333334,510.4666666666666,1.8105820105820103,11.8,0.1534391534391534,comedy,clara
2025-06-07 10:30:34,73.85714285714286,925.421052631579,510.9473684210527,1.5918372824169924,11.8,0.1349014646116095,comedy,clara
2025-06-07 10:30:35,74.28571428571429,924.2352941176472,511.4705882352941,1.3730925542519743,11.8,0.1163637757840656,comedy,clara
2025-06-07 10:30:36,74.71428571428571,940.8,516.2,1.1543478260869566,11.8,0.09782608695652174,comedy,clara
2025-06-07 10:30:37,75.14285714285714,930.804761904762,521.7428571428572,1.092472329236226,11.8,0.092582400782731,comedy,clara
2025-06-07 10:30:38,75.57142857142857,920.809523809524,527.2857142857143,1.030596832385495,11.8,0.08733871460894026,comedy,clara
2025-06-07 10:30:39,76.0,914.0833333333334,505.875,0.9687213355347644,11.8,0.08209502843514951,comedy,clara
2025-06-07 10:30:40,75.4,921.8,500.3,0.9068458386840336,11.8,0.07685134226135877,comedy,clara
2025-06-07 10:30:41,74.8,924.6,501.06666666666666,0.8449703418333028,11.8,0.07160765608756803,comedy,clara
2025-06-07 10:30:42,74.2,926.0666666666668,501.8,0.7830948449825721,11.8,0.0663639699137773,comedy,clara
2025-06-07 10:30:43,73.6,926.7142857142856,501.2857142857143,0.7212193481318413,11.8,0.06112028373998655,comedy,clara
2025-06-07 10:30:44,73.0,928.25,501.85,0.6593438512811105,11.8,0.0558765975661958,comedy,clara
2025-06-07 10:30:45,73.25,929.2142857142856,502.2142857142857,0.5974683544303798,11.8,0.05063291139240507,comedy,clara
2025-06-07 10:30:46,73.5,930.3125,501.9375,0.6385443037974684,11.8,0.054113924050632915,comedy,clara
2025-06-07 10:30:47,73.75,931.2142857142856,501.0,0.679620253164557,11.8,0.05759493670886076,comedy,clara
2025-06-07 10:30:48,74.0,932.4,501.0,0.7206962025316457,11.8,0.061075949367088614,comedy,clara
2025-06-07 10:30:49,73.66666666666667,931.1764705882352,499.3529411764706,0.7617721518987343,11.8,0.06455696202531645,comedy,clara
2025-06-07 10:30:50,73.33333333333333,929.5333333333332,499.4666666666666,0.8028481012658228,11.8,0.0680379746835443,comedy,clara
2025-06-07 10:30:51,73.0,930.25,500.4375,0.8439240506329115,11.8,0.07151898734177216,comedy,clara
2025-06-07 10:30:52,73.25,931.7391304347826,501.0,0.8850000000000001,11.8,0.07500000000000001,comedy,clara
2025-06-07 10:30:53,73.5,930.625,501.0625,0.8564516129032259,11.8,0.07258064516129033,comedy,clara
2025-06-07 10:30:54,73.75,930.0,501.6923076923077,1.0673239738506055,11.8,0.09045118422462758,comedy,clara
2025-06-07 10:30:55,74.0,932.1052631578948,501.05263157894734,1.2781963347979852,11.8,0.10832172328796484,comedy,clara
2025-06-07 10:30:56,74.25,932.6666666666666,500.8666666666667,1.489068695745365,11.8,0.1261922623513021,comedy,clara
2025-06-07 10:30:57,74.5,930.0666666666668,501.2,1.6999410566927446,11.8,0.14406280141463937,comedy,clara
2025-06-07 10:30:58,74.75,930.9375,501.5,1.9108134176401244,11.8,0.16193334047797664,comedy,clara
2025-06-07 10:30:59,75.0,929.0,500.8666666666667,2.121685778587504,11.8,0.17980387954131388,comedy,clara
2025-06-07 10:31:00,74.66666666666667,931.2631578947368,504.8421052631579,2.332558139534884,11.8,0.19767441860465115,comedy,clara
2025-06-07 10:31:01,74.33333333333333,930.7222222222222,522.7222222222222,2.2551982281284606,11.8,0.19111849390919156,comedy,clara
2025-06-07 10:31:02,74.0,930.5555555555557,524.7777777777778,2.177838316722038,11.8,0.18456256921373201,comedy,clara
2025-06-07 10:31:03,74.28571428571429,932.3333333333334,521.0,2.1004784053156147,11.8,0.17800664451827242,comedy,clara
2025-06-07 10:31:04,74.57142857142857,934.0666666666668,521.4666666666667,2.0231184939091915,11.8,0.17145071982281282,comedy,clara
2025-06-07 10:31:05,74.85714285714286,935.0,521.8666666666667,1.9457585825027688,11.8,0.16489479512735328,comedy,clara
2025-06-07 10:31:06,75.14285714285714,935.6666666666666,521.7333333333333,1.8683986710963456,11.8,0.15833887043189368,comedy,clara
2025-06-07 10:31:07,75.42857142857143,936.7333333333332,522.6,1.7910387596899224,11.8,0.15178294573643408,comedy,clara
2025-06-07 10:31:08,75.71428571428571,936.4666666666668,522.8,1.7136788482834997,11.8,0.14522702104097454,comedy,clara
2025-06-07 10:31:09,76.0,936.7083333333334,523.6666666666666,1.6363189368770763,11.8,0.13867109634551494,comedy,clara
2025-06-07 10:31:10,75.25,937.5333333333332,524.6666666666666,1.5589590254706531,11.8,0.13211517165005535,comedy,clara
2025-06-07 10:31:11,74.5,936.6923076923076,524.5,1.4815991140642302,11.8,0.12555924695459578,comedy,clara
2025-06-07 10:31:12,73.75,936.1333333333332,525.6666666666666,1.4042392026578072,11.8,0.1190033222591362,comedy,clara
2025-06-07 10:31:13,73.0,936.6666666666666,525.5333333333333,1.3268792912513845,11.8,0.11244739756367664,comedy,clara
2025-06-07 10:31:14,72.5,937.7727272727273,525.6363636363636,1.249519379844961,11.8,0.10589147286821704,comedy,clara
2025-06-07 10:31:15,72.0,938.6666666666666,525.2666666666667,1.172159468438538,11.8,0.09933554817275744,comedy,clara
2025-06-07 10:31:16,71.5,936.375,523.75,1.0947995570321152,11.8,0.09277962347729789,comedy,clara
2025-06-07 10:31:17,71.0,936.4,523.8,1.017439645625692,11.8,0.0862236987818383,comedy,clara
2025-06-07 10:31:18,70.8,937.0555555555557,525.2777777777778,0.940079734219269,11.8,0.07966777408637873,comedy,clara
2025-06-07 10:31:19,70.6,937.2777777777778,524.5555555555555,0.8627198228128459,11.8,0.07311184939091914,comedy,clara
2025-06-07 10:31:20,70.4,935.4,523.2,0.7853599114064229,11.8,0.06655592469545957,comedy,clara
2025-06-07 10:31:21,70.2,934.3333333333334,523.4,0.708,11.8,0.05999999999999999,comedy,clara
