success,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,gaze_direction,overall_confidence,pupil_classification,pupil_detected,iris_detected,pupil_center_x,pupil_center_y,iris_center_x,iris_center_y,gaze_magnitude,concentricity_score,pupil_circularity,timestamp
True,0.0,11.8,0.0,Center,0.24873972534645286,Unknown,True,False,8,125,0,0,0.0,0.0,0.3316529671286038,1079.5
True,0.0,11.8,0.0,Center,0.309462730307395,Unknown,True,False,226,229,0,0,0.0,0.0,0.41261697374319334,108.0
True,0.0,11.8,0.0,Center,0.2604926196162063,Unknown,True,False,228,226,0,0,0.0,0.0,0.3473234928216084,108.5
True,0.0,11.8,0.0,Center,0.4447690341753159,Unknown,True,False,231,86,0,0,0.0,0.0,0.5930253789004212,1080.0
True,0.0,11.8,0.0,Center,0.29285287339212046,Unknown,True,False,180,101,0,0,0.0,0.0,0.3904704978561606,1080.5
True,0.0,11.8,0.0,Center,0.38214514422580503,Unknown,True,False,246,89,0,0,0.0,0.0,0.5095268589677401,1081.0
True,0.0,11.8,0.0,Center,0.33676749107331255,Unknown,True,False,9,125,0,0,0.0,0.0,0.4490233214310834,1081.5
True,0.0,11.8,0.0,Center,0.3646208844124815,Unknown,True,False,8,125,0,0,0.0,0.0,0.48616117921664204,1082.0
True,0.0,11.8,0.0,Center,0.23314526442651068,Unknown,True,False,8,124,0,0,0.0,0.0,0.3108603525686809,1082.5
True,0.0,11.8,0.0,Center,0.37427396779893324,Unknown,True,False,8,125,0,0,0.0,0.0,0.49903195706524434,1083.0
True,0.0,11.8,0.0,Center,0.35463109182868074,Unknown,True,False,8,124,0,0,0.0,0.0,0.4728414557715743,1083.5
True,0.0,11.8,0.0,Center,0.22738715438589058,Unknown,True,False,9,125,0,0,0.0,0.0,0.30318287251452075,1084.0
True,0.0,11.8,0.0,Center,0.2737895703033536,Unknown,True,False,224,99,0,0,0.0,0.0,0.3650527604044715,1084.5
True,0.0,11.8,0.0,Center,0.3684454411719277,Unknown,True,False,246,90,0,0,0.0,0.0,0.4912605882292369,1085.0
True,0.0,11.8,0.0,Center,0.2546731801015826,Unknown,True,False,7,124,0,0,0.0,0.0,0.3395642401354434,1085.5
True,0.0,11.8,0.0,Center,0.2416758695736388,Unknown,True,False,9,125,0,0,0.0,0.0,0.3222344927648517,1086.0
True,0.0,11.8,0.0,Center,0.2629748296791701,Unknown,True,False,7,125,0,0,0.0,0.0,0.35063310623889343,1086.5
True,0.0,11.8,0.0,Center,0.2491982336660466,Unknown,True,False,241,142,0,0,0.0,0.0,0.3322643115547288,1087.0
True,0.0,11.8,0.0,Center,0.24320483100942664,Unknown,True,False,7,97,0,0,0.0,0.0,0.32427310801256887,1087.5
True,0.0,11.8,0.0,Center,0.3729386821422493,Unknown,True,False,246,89,0,0,0.0,0.0,0.4972515761896657,1088.0
True,0.0,11.8,0.0,Center,0.35572193732262103,Unknown,True,False,244,143,0,0,0.0,0.0,0.4742959164301614,1088.5
True,0.0,11.8,0.0,Center,0.35945896886825995,Unknown,True,False,247,90,0,0,0.0,0.0,0.47927862515767994,1089.0
