timestamp,heart_rate,x_coordinate,y_coordinate,pupil_diameter_mm,iris_diameter_mm,pupil_iris_ratio,genre,participant,centered_x,centered_y
2025-06-12 09:29:06,77.2,346.1666666666667,321.96666666666664,0.8132905138339923,11.8,0.0689229249011857,documentary,aimen,-1.0928706636011611,1.9886177616797909
2025-06-12 09:29:07,76.8,344.25,318.8333333333333,0.7967720685111992,11.8,0.0675230566534914,documentary,aimen,-3.0095373302678468,-1.1447155716535349
2025-06-12 09:29:08,76.4,342.3333333333333,315.7,0.7802536231884061,11.8,0.0661231884057971,documentary,aimen,-4.926203996934532,-4.278048904986861
2025-06-12 09:29:09,76.0,348.56666666666666,317.2,0.7637351778656127,11.8,0.0647233201581027,documentary,aimen,1.3071293363988161,-2.7780489049868606
2025-06-12 09:29:10,76.4,352.7,319.93333333333334,0.7472167325428196,11.8,0.0633234519104084,documentary,aimen,5.440462669732142,-0.04471557165351214
2025-06-12 09:29:11,76.8,351.53333333333336,319.96666666666664,0.7306982872200265,11.8,0.0619235836627141,documentary,aimen,4.273796003065513,-0.011382238320209126
2025-06-12 09:29:12,77.2,352.5,320.46666666666664,0.7141798418972334,11.8,0.0605237154150197,documentary,aimen,5.240462669732153,0.4886177616797909
2025-06-12 09:29:13,77.6,353.0,319.7241379310345,0.6976613965744403,11.8,0.0591238471673254,documentary,aimen,5.740462669732153,-0.2539109739523724
2025-06-12 09:29:14,78.0,352.83870967741933,320.0,0.6811429512516471,11.8,0.0577239789196311,documentary,aimen,5.579172347151484,0.021951095013150734
2025-06-12 09:29:15,77.66666666666667,352.9310344827586,320.7931034482759,0.664624505928854,11.8,0.0563241106719367,documentary,aimen,5.671497152490758,0.8150545432890226
2025-06-12 09:29:16,77.33333333333333,353.0,320.4516129032258,0.6481060606060609,11.8,0.0549242424242424,documentary,aimen,5.740462669732153,0.47356399823894435
2025-06-12 09:29:17,77.0,353.7,320.03333333333336,0.6315876152832676,11.8,0.053524374176548,documentary,aimen,6.440462669732142,0.055284428346510595
2025-06-12 09:29:18,76.5,352.6666666666667,320.0,0.6150691699604744,11.8,0.0521245059288537,documentary,aimen,5.407129336398839,0.021951095013150734
2025-06-12 09:29:19,76.0,350.93333333333334,320.0,0.5985507246376812,11.8,0.0507246376811594,documentary,aimen,3.6737960030654904,0.021951095013150734
2025-06-12 09:29:20,75.5,350.96666666666664,320.03333333333336,0.6861956521739131,11.8,0.0581521739130434,documentary,aimen,3.7071293363987934,0.055284428346510595
2025-06-12 09:29:21,75.0,352.03333333333336,320.53333333333336,0.773840579710145,11.8,0.0655797101449275,documentary,aimen,4.773796003065513,0.5552844283465106
2025-06-12 09:29:22,74.42857142857143,353.3333333333333,322.1,0.861485507246377,11.8,0.0730072463768116,documentary,aimen,6.073796003065468,2.1219510950131735
2025-06-12 09:29:23,73.85714285714286,353.7333333333333,322.0,0.9491304347826088,11.8,0.0804347826086956,documentary,aimen,6.473796003065445,2.0219510950131507
2025-06-12 09:29:24,73.28571428571429,353.6551724137931,322.0,1.0367753623188407,11.8,0.0878623188405797,documentary,aimen,6.395635083525235,2.0219510950131507
2025-06-12 09:29:25,72.71428571428571,353.7096774193548,322.48387096774195,1.1244202898550726,11.8,0.0952898550724637,documentary,aimen,6.450140089086972,2.505822062755101
2025-06-12 09:29:26,72.14285714285714,354.3666666666667,322.6333333333333,1.2120652173913045,11.8,0.1027173913043478,documentary,aimen,7.1071293363988275,2.6552844283464765
2025-06-12 09:29:27,71.57142857142857,354.3666666666667,322.8,1.2997101449275363,11.8,0.1101449275362318,documentary,aimen,7.1071293363988275,2.821951095013162
2025-06-12 09:29:28,71.0,354.06666666666666,322.8333333333333,1.3873550724637682,11.8,0.1175724637681159,documentary,aimen,6.807129336398816,2.855284428346465
2025-06-12 09:29:29,71.16666666666667,353.8333333333333,322.3666666666667,1.475,11.8,0.125,documentary,aimen,6.573796003065468,2.388617761679825
2025-06-12 09:29:30,71.33333333333333,353.3,322.8666666666667,1.447445054945055,11.8,0.1226648351648351,documentary,aimen,6.040462669732165,2.888617761679825
2025-06-12 09:29:31,71.5,353.3666666666667,322.76666666666665,1.41989010989011,11.8,0.1203296703296703,documentary,aimen,6.1071293363988275,2.7886177616798022
2025-06-12 09:29:32,71.66666666666667,352.3,323.2333333333333,1.392335164835165,11.8,0.1179945054945054,documentary,aimen,5.040462669732165,3.2552844283464424
2025-06-12 09:29:33,71.83333333333333,345.53333333333336,316.93333333333334,1.36478021978022,11.8,0.1156593406593406,documentary,aimen,-1.726203996934487,-3.044715571653512
2025-06-12 09:29:34,72.0,345.1,314.0,1.3372252747252749,11.8,0.1133241758241758,documentary,aimen,-2.159537330267824,-5.978048904986849
2025-06-12 09:29:35,72.0,344.17241379310343,323.7241379310345,1.3096703296703298,11.8,0.110989010989011,documentary,aimen,-3.087123537164416,3.7460890260476276
2025-06-12 09:29:36,72.8,345.35483870967744,336.48387096774195,1.2821153846153848,11.8,0.1086538461538461,documentary,aimen,-1.904698620590409,16.5058220627551
2025-06-12 09:29:37,73.6,344.7586206896552,341.9310344827586,1.2545604395604395,11.8,0.1063186813186813,documentary,aimen,-2.5009166406126724,21.952985577771756
2025-06-12 09:29:38,74.4,346.7096774193548,344.4193548387097,1.2270054945054945,11.8,0.1039835164835164,documentary,aimen,-0.5498599109130282,24.441305933722845
2025-06-12 09:29:39,75.2,347.7333333333333,344.6,1.1994505494505496,11.8,0.1016483516483516,documentary,aimen,0.4737960030654449,24.621951095013173
2025-06-12 09:29:40,76.0,342.6333333333333,330.5,1.1718956043956044,11.8,0.0993131868131868,documentary,aimen,-4.626203996934521,10.52195109501315
2025-06-12 09:29:41,76.4,362.5,336.03333333333336,1.144340659340659,11.8,0.0969780219780219,documentary,aimen,15.240462669732153,16.05528442834651
2025-06-12 09:29:42,76.8,356.8666666666667,335.96666666666664,1.1167857142857145,11.8,0.0946428571428571,documentary,aimen,9.607129336398827,15.98861776167979
2025-06-12 09:29:43,77.2,350.8688172043011,334.88655913978494,1.0892307692307692,11.8,0.0923076923076923,documentary,aimen,3.609279874033234,14.908510234798086
2025-06-12 09:29:44,77.6,344.8709677419355,333.80645161290323,1.0616758241758242,11.8,0.0899725274725274,documentary,aimen,-2.388569588332359,13.828402707916382
2025-06-12 09:29:45,78.0,351.2758620689655,324.82758620689657,1.0341208791208791,11.8,0.0876373626373626,documentary,aimen,4.016324738697676,4.84953730190972
2025-06-12 09:29:46,78.85714285714286,346.258064516129,327.03225806451616,1.006565934065934,11.8,0.0853021978021978,documentary,aimen,-1.0014728141388218,7.054209159529307
2025-06-12 09:29:47,79.71428571428571,347.3666666666667,329.96666666666664,0.979010989010989,11.8,0.0829670329670329,documentary,aimen,0.10712933639882749,9.98861776167979
2025-06-12 09:29:48,80.57142857142857,347.7333333333333,330.43333333333334,0.951456043956044,11.8,0.0806318681318681,documentary,aimen,0.4737960030654449,10.455284428346488
2025-06-12 09:29:49,81.42857142857143,349.58620689655174,329.9655172413793,0.923901098901099,11.8,0.0782967032967033,documentary,aimen,2.326669566283897,9.987468336392453
2025-06-12 09:29:50,82.28571428571429,350.38709677419354,330.7096774193548,0.8963461538461539,11.8,0.0759615384615384,documentary,aimen,3.1275594439256906,10.73162851436797
2025-06-12 09:29:51,83.14285714285714,353.0,331.3,0.8687912087912089,11.8,0.0736263736263736,documentary,aimen,5.740462669732153,11.321951095013162
2025-06-12 09:29:52,84.0,352.8333333333333,331.43333333333334,0.8412362637362637,11.8,0.0712912087912087,documentary,aimen,5.573796003065468,11.455284428346488
2025-06-12 09:29:53,83.75,353.1666666666667,330.0,0.8136813186813187,11.8,0.0689560439560439,documentary,aimen,5.907129336398839,10.02195109501315
2025-06-12 09:29:54,83.5,352.5,329.96666666666664,0.7861263736263736,11.8,0.0666208791208791,documentary,aimen,5.240462669732153,9.98861776167979
2025-06-12 09:29:55,83.25,350.2,330.4,0.7585714285714286,11.8,0.0642857142857142,documentary,aimen,2.940462669732142,10.421951095013128
2025-06-12 09:29:56,83.0,347.3666666666667,329.2,0.7686681547619048,11.8,0.065141369047619,documentary,aimen,0.10712933639882749,9.22195109501314
2025-06-12 09:29:57,81.85714285714286,347.8,329.9,0.778764880952381,11.8,0.0659970238095238,documentary,aimen,0.5404626697321646,9.921951095013128
2025-06-12 09:29:58,80.71428571428571,348.0,330.1,0.7888616071428571,11.8,0.0668526785714285,documentary,aimen,0.7404626697321532,10.121951095013173
2025-06-12 09:29:59,79.57142857142857,347.4,330.76666666666665,0.7989583333333333,11.8,0.0677083333333333,documentary,aimen,0.1404626697321305,10.788617761679802
2025-06-12 09:30:00,78.42857142857143,346.7333333333333,331.0,0.8090550595238095,11.8,0.068563988095238,documentary,aimen,-0.5262039969345551,11.02195109501315
2025-06-12 09:30:01,77.28571428571429,346.8666666666667,331.2,0.8191517857142857,11.8,0.0694196428571428,documentary,aimen,-0.3928706636011725,11.22195109501314
2025-06-12 09:30:02,76.14285714285714,347.56666666666666,332.56666666666666,0.8292485119047619,11.8,0.0702752976190476,documentary,aimen,0.3071293363988161,12.588617761679814
2025-06-12 09:30:03,75.0,347.3333333333333,332.2,0.8393452380952381,11.8,0.0711309523809523,documentary,aimen,0.07379600306546763,12.22195109501314
2025-06-12 09:30:04,74.5,347.76666666666665,331.8,0.8494419642857143,11.8,0.0719866071428571,documentary,aimen,0.5071293363988048,11.821951095013162
2025-06-12 09:30:05,74.0,347.96666666666664,331.1333333333333,0.8595386904761905,11.8,0.0728422619047619,documentary,aimen,0.7071293363987934,11.155284428346476
2025-06-12 09:30:06,73.5,347.1,331.06666666666666,0.8696354166666667,11.8,0.0736979166666666,documentary,aimen,-0.15953733026782402,11.088617761679814
2025-06-12 09:30:07,73.0,348.0689655172414,331.82758620689657,0.8797321428571429,11.8,0.0745535714285714,documentary,aimen,0.8094281869735482,11.84953730190972
2025-06-12 09:30:08,72.8,347.83870967741933,331.9032258064516,0.889828869047619,11.8,0.0754092261904761,documentary,aimen,0.5791723471514842,11.925176901464738
2025-06-12 09:30:09,72.6,350.43333333333334,332.3666666666667,0.8999255952380952,11.8,0.0762648809523809,documentary,aimen,3.1737960030654904,12.388617761679825
